"Cust_ID";"Contract_date";"Package";"Gender";"Age";"Marital_Status";"Living_Condition";"Graduation";"Job_Type";"Income";"Peak_minute_09";"Weekend_minute_09";"Offpeak_minute_09";"Offpeak_nr_09";"Peak_nr_09";"Weekend_nr_09";"Selfnet_minute_09";"Fixed_minute_09";"Othermob_minute_09";"Voicemail_nr_09";"Voicemail_minute_09";"SMS_09";"Peak_minute_10";"Weekend_minute_10";"Offpeak_minute_10";"Offpeak_nr_10";"Peak_nr_10";"Weekend_nr_10";"Selfnet_minute_10";"Fixed_minute_10";"Othermob_minute_10";"Voicemail_nr_10";"Voicemail_minute_10";"SMS_10";"Peak_minute_11";"Weekend_minute_11";"Offpeak_minute_11";"Offpeak_nr_11";"Peak_nr_11";"Weekend_nr_11";"Selfnet_minute_11";"Fixed_minute_11";"Othermob_minute_11";"Voicemail_nr_11";"Voicemail_minute_11";"SMS_11";"Peak_minute_12";"Weekend_minute_12";"Offpeak_minute_12";"Offpeak_nr_12";"Peak_nr_12";"Weekend_nr_12";"Selfnet_minute_12";"Fixed_minute_12";"Othermob_minute_12";"Voicemail_nr_12";"Voicemail_minute_12";"SMS_12"
"ID0554424";"07/21/2005";"PACK_X";"Male";30.0;"Married";"Owner";"Highschool";"Labourer";"30_60k";16.53;22.17;2.8;10.0;34.0;19.0;16.2;8.47;16.83;37.0;41.5;26.0;0.0;0.4;0.37;1.0;0.0;1.0;0.37;0.0;0.4;2.0;0.77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"ID0554600";"12/23/2005";"PACK_B";"Female";59.0;"Widow";"Owner";"Primary_School";"Labourer";"15_30k";26.1;1.33;0.32;1.0;21.0;4.0;25.9;0.0;1.85;26.0;27.75;0.0;7.7;2.72;0.42;1.0;9.0;1.0;8.12;0.0;2.72;11.0;10.83;0.0;19.5;1.98;6.22;1.0;19.0;3.0;11.7;0.0;16.0;23.0;27.7;0.0;3.78;5.92;0.4;1.0;6.0;3.0;8.97;0.0;4.2;12.0;13.17;1.0
"ID0555298";"09/19/2005";"PACK_X";"Female";29.0;"Married";"Owner";"University";"Public_Employee";"15_30k";5.17;6.2;4.8;6.0;16.0;9.0;2.5;7.73;5.93;15.0;16.17;16.0;15.23;5.63;1.8;2.0;14.0;12.0;1.4;4.07;17.2;20.0;22.67;8.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"ID0555357";"10/26/2005";"PACK_B";"Male";36.0;"Married";"Owner";"Highschool";"Labourer";"Below_15k";6.22;10.52;15.68;47.0;15.0;25.0;13.77;1.17;17.48;84.0;32.42;3.0;20.63;36.28;17.67;38.0;31.0;48.0;35.07;0.93;38.43;115.0;74.58;2.0;62.57;38.68;90.38;188.0;90.0;60.0;65.58;1.05;120.72;323.0;177.45;2.0;31.35;31.68;28.87;46.0;41.0;30.0;40.65;0.98;97.82;187.0;139.53;4.0
"ID0556925";"09/25/2005";"PACK_X";"Female";28.0;"Married";"Owner";"University";"Public_Employee";"30_60k";90.6;17.12;35.67;51.0;133.0;35.0;67.07;3.98;72.32;184.0;143.38;35.0;63.97;17.0;29.03;45.0;105.0;27.0;40.48;6.87;62.65;136.0;110.0;41.0;36.22;3.9;28.72;32.0;59.0;17.0;15.87;1.98;50.48;76.0;68.4;28.0;116.02;49.03;57.52;55.0;147.0;62.0;92.87;3.2;127.15;221.0;223.22;38.0
"ID0628311";"12/27/2004";"PACK_B";"Female";61.0;"Married";"Owner";"Primary_School";"Public_Employee";"Below_15k";15.25;0.4;0.97;7.0;10.0;5.0;4.93;0.0;11.68;22.0;16.62;0.0;6.22;1.9;2.27;4.0;11.0;6.0;7.53;1.25;1.6;21.0;10.38;0.0;14.85;4.57;5.7;11.0;30.0;12.0;16.05;0.0;9.07;52.0;25.12;1.0;8.67;0.0;4.35;7.0;9.0;0.0;2.2;0.0;10.82;15.0;13.02;1.0
"ID0629025";"03/06/2005";"PACK_Z";"Male";32.0;"Married";"Owner";"Highschool";"Labourer";"15_30k";1.98;22.35;0.33;3.0;6.0;10.0;0.47;0.02;29.2;20.0;29.92;0.0;1.07;9.92;0.15;1.0;2.0;4.0;0.0;0.0;13.43;10.0;13.43;0.0;4.03;2.8;0.0;0.0;5.0;2.0;3.6;0.0;3.23;7.0;6.83;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"ID0650510";"10/07/2004";"PACK_B";"Female";26.0;"Single";"Owner";"Highschool";"Public_Employee";"Below_15k";73.9;16.22;33.45;104.0;153.0;39.0;85.1;12.55;25.92;201.0;123.57;95.0;68.97;33.3;29.78;87.0;149.0;66.0;86.0;0.07;45.98;228.0;132.05;74.0;59.38;22.52;44.23;78.0;138.0;46.0;83.7;0.0;40.57;197.0;124.27;61.0;13.63;9.53;28.3;72.0;56.0;44.0;31.85;0.43;17.3;107.0;50.08;57.0
"ID0650810";"11/21/2004";"PACK_B";"Male";26.0;"Married";"Owner";"University";"Public_Employee";"Over_60k";0.0;0.03;0.0;3.0;2.0;1.0;0.03;0.0;0.0;1.0;0.03;5.0;0.08;0.0;0.0;0.0;3.0;0.0;0.08;0.0;0.0;1.0;0.08;2.0;0.2;0.0;0.0;0.0;1.0;0.0;0.2;0.0;0.0;1.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"ID0651069";"03/10/2005";"PACK_C";"Male";43.0;"Married";"Owner";"Highschool";"Labourer";"30_60k";25.62;160.73;89.0;63.0;30.0;59.0;137.03;20.23;150.3;132.0;310.97;42.0;2.52;181.07;55.2;40.0;10.0;57.0;160.12;0.58;78.23;64.0;238.93;50.0;1.17;108.3;31.25;41.0;22.0;88.0;55.07;0.0;86.7;54.0;141.77;162.0;12.92;106.4;53.7;56.0;38.0;49.0;86.95;6.08;96.02;64.0;189.05;110.0
"ID0651567";"03/01/2005";"PACK_Z";"Female";39.0;"Divorced";"Owner";"University";"Leader";"Over_60k";8.72;9.68;1.22;3.0;15.0;12.0;5.23;0.62;16.07;33.0;19.13;0.0;0.0;0.02;0.72;1.0;0.0;1.0;1.35;0.02;0.08;5.0;1.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"ID0652056";"04/24/2005";"PACK_B";"Male";28.0;"Married";"Owner";"Highschool";"Labourer";"Over_60k";72.57;67.0;136.73;282.0;159.0;121.0;185.7;0.73;89.33;559.0;276.3;3.0;74.7;67.4;87.27;116.0;74.0;86.0;74.85;1.93;146.18;273.0;229.37;3.0;9.52;3.2;8.28;7.0;15.0;5.0;2.22;0.0;16.07;25.0;18.28;0.0;12.02;19.25;35.12;71.0;13.0;34.0;46.97;0.0;19.42;118.0;66.38;0.0
"ID0652810";"02/18/2005";"PACK_B";"Male";20.0;"Single";"Family_Member";"University";"Executive";"30_60k";13.53;4.57;2.4;7.0;9.0;13.0;7.93;0.0;12.57;24.0;20.5;5.0;0.22;0.93;0.0;2.0;4.0;3.0;0.3;0.0;0.85;5.0;1.15;4.0;0.0;0.07;0.15;2.0;0.0;1.0;0.22;0.0;0.0;3.0;0.22;0.0;26.25;7.43;2.72;4.0;41.0;21.0;17.77;1.6;16.07;48.0;35.42;10.0
"ID0653390";"06/19/2005";"PACK_Z";"Female";44.0;"Married";"Owner";"Highschool";"Public_Employee";"30_60k";2.67;0.0;2.1;12.0;20.0;8.0;2.95;0.0;2.78;9.0;5.73;32.0;4.73;10.53;0.53;6.0;10.0;8.0;15.4;0.0;4.22;14.0;19.62;18.0;4.45;0.0;2.92;7.0;15.0;13.0;4.22;0.0;3.15;6.0;7.37;28.0;11.35;3.2;0.73;9.0;31.0;25.0;1.07;0.0;16.53;15.0;17.6;77.0
"ID0653827";"05/26/2005";"PACK_B";"Male";26.0;"Single";"Owner";"Highschool";"Public_Employee";"Below_15k";13.57;3.97;8.67;13.0;16.0;8.0;2.1;8.12;15.98;33.0;26.2;4.0;26.02;1.5;14.73;18.0;20.0;4.0;1.88;9.72;30.65;31.0;42.25;11.0;25.15;8.1;31.13;20.0;29.0;18.0;11.8;0.0;52.58;54.0;64.38;13.0;15.17;2.08;2.23;8.0;44.0;12.0;2.52;5.98;11.0;21.0;19.5;44.0
"ID0654063";"07/12/2005";"PACK_X";"Female";38.0;"Married";"Owner";"Highschool";"Public_Employee";"Below_15k";11.8;3.77;4.53;4.0;33.0;4.0;0.77;2.62;16.72;41.0;20.1;0.0;8.77;1.73;0.97;2.0;29.0;4.0;0.65;2.03;8.78;35.0;11.47;0.0;6.27;0.58;2.15;2.0;8.0;1.0;0.08;0.35;8.57;11.0;9.0;0.0;0.7;0.0;2.37;15.0;14.0;4.0;0.22;0.0;2.87;12.0;3.08;20.0
"ID0654477";"10/02/2005";"PACK_Z";"Male";36.0;"Married";"Owner";"University";"Executive";"Over_60k";0.0;0.0;0.0;19.0;45.0;0.0;0.0;0.0;0.35;1.0;0.35;78.0;5.22;2.28;5.78;116.0;60.0;79.0;0.0;9.6;5.85;17.0;15.45;322.0;9.45;0.0;0.0;3.0;15.0;4.0;0.67;0.0;7.73;6.0;9.45;19.0;1.08;3.73;3.12;4.0;7.0;8.0;0.0;1.53;7.03;12.0;8.57;12.0
"ID0655268";"11/21/2005";"PACK_X";"Male";43.0;"Married";"Owner";"Highschool";"Labourer";"30_60k";4.58;0.78;1.58;18.0;6.0;5.0;0.48;0.0;6.47;11.0;6.95;18.0;8.03;3.37;7.12;10.0;12.0;12.0;0.0;0.0;18.52;22.0;18.52;12.0;2.47;1.0;0.25;4.0;3.0;2.0;0.0;0.0;3.72;7.0;3.72;2.0;5.78;2.18;5.18;3.0;11.0;7.0;0.0;0.0;14.08;18.0;14.08;5.0
"ID0656078";"12/14/2005";"PACK_Z";"Female";33.0;"Married";"Owner";"Highschool";"Public_Employee";"15_30k";2.1;0.58;0.0;2.0;15.0;1.0;2.08;0.58;0.02;5.0;2.68;13.0;5.7;3.93;2.13;13.0;39.0;29.0;5.13;0.0;7.47;38.0;13.32;52.0;4.17;0.47;0.13;23.0;34.0;15.0;3.02;0.0;2.02;16.0;5.45;61.0;16.08;0.1;1.2;26.0;133.0;14.0;15.03;0.0;3.72;76.0;18.75;118.0
"ID0750041";"11/20/2004";"PACK_B";"Male";59.0;"Married";"Owner";"Highschool";"Public_Employee";"30_60k";14.48;0.0;0.0;0.0;11.0;0.0;0.0;0.0;14.48;11.0;14.48;0.0;4.17;0.4;0.0;0.0;9.0;2.0;0.0;0.0;4.57;8.0;4.57;3.0;3.73;0.0;0.0;0.0;5.0;0.0;0.62;0.0;3.12;5.0;3.73;0.0;11.63;2.82;0.83;1.0;8.0;3.0;2.4;0.0;12.88;12.0;15.28;0.0
"ID0750069";"03/10/2005";"PACK_Z";"Male";46.0;"In_Relationship";"Owner";"Highschool";"Public_Employee";"15_30k";0.0;0.0;7.37;6.0;10.0;0.0;0.2;0.0;7.17;3.0;7.37;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"ID0750083";"11/08/2004";"PACK_B";"Male";29.0;"Married";"Owner";"Highschool";"Public_Employee";"30_60k";2.18;1.5;0.0;3.0;4.0;2.0;2.63;0.22;0.83;7.0;3.68;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.13;0.0;0.0;0.0;1.0;0.0;1.13;0.0;0.0;1.0;1.13;0.0;0.62;0.0;0.0;28.0;44.0;0.0;0.0;0.0;0.0;18.0;0.62;54.0
"ID0750594";"12/20/2004";"PACK_B";"Male";24.0;"Single";"Owner";"Highschool";"Labourer";"15_30k";40.7;40.32;80.72;54.0;52.0;33.0;16.57;3.42;141.75;139.0;161.73;0.0;56.23;34.37;103.92;32.0;42.0;29.0;15.98;1.23;177.3;103.0;194.52;0.0;85.13;81.12;24.73;28.0;98.0;55.0;19.67;8.25;159.63;179.0;187.55;0.0;90.17;80.2;77.8;36.0;69.0;40.0;97.25;0.55;163.23;152.0;261.03;2.0
"ID0751121";"11/22/2004";"PACK_B";"Male";24.0;"In_Relationship";"Family_Member";"Highschool";"Public_Employee";"15_30k";16.7;0.12;18.03;26.0;27.0;3.0;24.47;3.12;7.27;53.0;34.85;3.0;127.63;96.05;62.05;96.0;168.0;114.0;106.45;14.7;164.58;347.0;285.23;30.0;71.9;41.28;63.92;133.0;111.0;93.0;98.17;2.18;75.12;298.0;175.47;35.0;57.65;20.45;47.9;80.0;97.0;42.0;67.07;2.23;52.62;179.0;121.98;33.0
"ID0751155";"12/30/2004";"PACK_X";"Male";60.0;"Married";"Owner";"University";"Retired";"15_30k";159.87;11.67;19.82;10.0;117.0;13.0;31.05;10.03;150.27;138.0;191.35;2.0;159.7;30.53;8.02;8.0;108.0;21.0;40.7;26.18;131.37;136.0;198.25;1.0;95.48;21.58;18.63;10.0;100.0;23.0;66.95;19.32;48.05;131.0;134.33;2.0;77.77;17.23;5.12;5.0;80.0;18.0;29.25;3.53;61.93;97.0;94.72;0.0
"ID0751591";"01/25/2005";"PACK_B";"Male";19.0;"In_Relationship";"Owner";"University";"Public_Employee";"30_60k";19.25;5.77;8.05;11.0;28.0;18.0;5.88;0.73;26.45;57.0;33.07;0.0;7.0;6.17;4.37;12.0;19.0;20.0;1.07;0.22;16.25;51.0;17.53;0.0;9.07;5.1;3.45;8.0;18.0;15.0;0.4;1.03;16.18;40.0;17.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"ID0752198";"05/05/2005";"PACK_Z";"Female";31.0;"Married";"Owner";"Highschool";"Executive";"30_60k";20.75;8.42;52.65;20.0;42.0;8.0;20.77;10.7;53.48;41.0;84.95;32.0;23.72;5.22;12.7;21.0;29.0;11.0;24.27;1.13;41.65;39.0;67.05;47.0;26.6;6.9;13.4;11.0;35.0;15.0;2.83;2.63;37.07;31.0;42.53;29.0;13.8;15.38;35.27;30.0;37.0;17.0;16.73;19.23;37.6;44.0;73.57;56.0
"ID0753777";"06/19/2005";"PACK_X";"Male";33.0;"Married";"Owner";"Highschool";"Labourer";"15_30k";16.9;1.18;0.0;0.0;17.0;2.0;1.8;3.47;12.82;14.0;16.87;3.0;37.07;1.98;0.0;1.0;19.0;12.0;22.45;9.75;4.87;18.0;39.05;14.0;38.17;1.95;0.0;0.0;18.0;1.0;2.53;0.0;37.58;19.0;40.12;0.0;58.75;5.12;0.57;1.0;29.0;5.0;9.37;20.0;32.92;32.0;62.28;0.0
"ID0755368";"11/02/2005";"PACK_X";"Male";39.0;"Divorced";"Owner";"Highschool";"Public_Employee";"Over_60k";380.22;49.75;143.08;42.0;172.0;33.0;252.08;64.1;256.87;245.0;573.05;2.0;214.23;103.87;114.75;34.0;93.0;52.0;239.52;21.72;147.97;174.0;432.85;5.0;298.45;146.73;169.25;44.0;146.0;62.0;318.23;22.2;222.03;242.0;579.83;0.0;203.38;106.98;133.5;41.0;109.0;63.0;276.73;25.58;131.28;195.0;455.65;14.0
"ID0828110";"12/16/2004";"PACK_B";"Female";28.0;"Married";"Owner";"Highschool";"Public_Employee";"30_60k";0.0;17.73;32.95;12.0;2.0;7.0;28.42;0.0;22.27;17.0;50.68;4.0;2.0;25.7;31.13;16.0;8.0;9.0;11.53;0.0;47.3;20.0;58.83;13.0;1.9;0.0;39.72;7.0;2.0;0.0;7.9;1.9;31.82;8.0;41.62;1.0;0.6;13.5;44.15;8.0;4.0;3.0;36.33;0.0;21.92;12.0;58.25;4.0
"ID0828223";"12/30/2004";"PACK_B";"Female";20.0;"Single";"Owner";"University";"Public_Employee";"30_60k";5.08;17.25;68.43;22.0;10.0;13.0;87.53;0.0;3.23;29.0;85.48;12.0;8.92;6.6;43.07;31.0;7.0;8.0;55.05;2.8;0.73;29.0;51.43;14.0;3.08;64.75;19.77;14.0;4.0;21.0;86.92;0.0;0.03;20.0;71.22;5.0;20.45;0.0;87.08;26.0;21.0;5.0;89.47;4.5;15.98;30.0;107.75;14.0
"ID0829406";"05/10/2005";"PACK_B";"Male";49.0;"Married";"Owner";"Highschool";"Labourer";"15_30k";12.37;17.02;35.18;11.0;12.0;7.0;2.52;0.15;61.9;30.0;64.57;0.0;7.47;5.65;35.98;6.0;12.0;11.0;5.33;0.67;43.1;29.0;49.1;0.0;11.05;2.2;1.65;1.0;18.0;4.0;8.57;0.0;6.33;23.0;14.9;0.0;14.22;0.85;2.12;1.0;13.0;2.0;6.75;0.0;10.58;17.0;17.33;0.0
"ID0850062";"02/27/2005";"PACK_B";"Male";47.0;"Married";"Owner";"Highschool";"Labourer";"15_30k";0.33;0.0;6.53;7.0;3.0;0.0;2.58;0.0;4.28;10.0;6.87;0.0;7.68;3.73;9.03;17.0;22.0;12.0;15.6;0.0;4.33;42.0;20.45;9.0;11.73;2.48;5.12;12.0;63.0;45.0;8.03;2.88;7.63;44.0;18.55;36.0;0.0;0.0;0.72;18.0;0.0;0.0;0.0;0.0;0.72;1.0;0.72;17.0
"ID0850418";"11/12/2004";"PACK_B";"Male";53.0;"Married";"Owner";"Highschool";"Retired";"Below_15k";12.3;0.0;0.05;1.0;13.0;0.0;12.35;0.0;0.0;12.0;12.35;2.0;10.82;0.0;0.0;0.0;7.0;0.0;10.82;0.0;0.0;7.0;10.82;0.0;5.63;0.0;1.27;3.0;13.0;0.0;4.75;0.0;2.1;16.0;6.9;0.0;6.87;0.05;0.0;0.0;12.0;8.0;6.92;0.0;0.0;12.0;6.92;8.0
"ID0851752";"12/11/2004";"PACK_B";"Female";48.0;"Divorced";"Owner";"Highschool";"Labourer";"15_30k";1.08;13.0;8.63;1.0;1.0;4.0;0.75;20.85;1.12;6.0;22.72;0.0;2.78;0.0;2.32;3.0;9.0;0.0;0.0;0.87;4.23;11.0;5.1;1.0;1.8;2.03;0.0;0.0;4.0;4.0;0.0;0.0;2.12;5.0;2.12;0.0;15.7;14.4;14.4;5.0;12.0;5.0;3.13;2.07;25.37;17.0;30.67;1.0
"ID0851923";"11/24/2004";"PACK_X";"Male";57.0;"Married";"Owner";"Highschool";"Executive";"Over_60k";0.82;0.22;0.97;23.0;16.0;5.0;2.0;0.0;0.0;44.0;2.0;0.0;0.22;2.83;0.0;0.0;1.0;1.0;3.05;0.0;0.0;2.0;3.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.35;1.0;0.0;0.0;0.35;0.0;0.0;1.0;0.35;0.0
"ID0853989";"06/13/2005";"PACK_Z";"Male";22.0;"Single";"Owner";"Highschool";"Public_Employee";"30_60k";0.0;5.5;1.55;3.0;0.0;3.0;0.63;0.38;6.25;7.0;7.27;0.0;0.07;4.17;19.63;4.0;1.0;5.0;3.27;0.9;22.6;11.0;26.77;1.0;0.0;0.0;1.5;1.0;0.0;0.0;1.5;0.0;0.0;1.0;1.5;0.0;0.0;3.9;0.78;3.0;0.0;5.0;2.38;0.0;2.4;8.0;4.78;1.0
"ID0854869";"07/15/2005";"PACK_X";"Male";26.0;"In_Relationship";"Owner";"University";"Labourer";"Over_60k";0.0;0.13;0.0;0.0;0.0;2.0;0.13;0.0;0.0;2.0;0.13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.85;0.3;1.0;0.0;1.0;13.15;0.0;0.0;2.0;13.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"ID0855210";"08/18/2005";"PACK_E";"Male";40.0;"Married";"Owner";"Highschool";"Labourer";"30_60k";14.72;0.8;1.27;2.0;13.0;1.0;7.2;0.0;9.58;16.0;16.78;0.0;11.75;6.2;16.38;14.0;18.0;10.0;15.05;1.07;18.22;42.0;34.33;0.0;31.22;9.27;3.42;5.0;26.0;10.0;11.38;4.82;27.7;41.0;43.9;0.0;25.8;4.9;21.55;19.0;51.0;20.0;9.83;1.52;45.12;73.0;56.47;13.0
"ID0855378";"11/11/2005";"PACK_E";"Female";21.0;"Single";"Family_Member";"Highschool";"Public_Employee";"30_60k";6.9;5.92;0.02;3.0;9.0;7.0;9.12;2.6;1.12;14.0;8.58;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.17;8.38;0.33;1.0;4.0;7.0;11.88;1.0;0.0;12.0;12.88;0.0;4.27;0.45;1.72;8.0;12.0;2.0;2.37;1.93;1.48;17.0;5.98;3.0
"ID0920359";"09/02/2004";"PACK_X";"Female";99.0;"Widow";"Owner";"Highschool";"Retired";"Below_15k";3.85;0.15;0.0;0.0;14.0;2.0;1.3;0.0;2.7;16.0;4.0;0.0;0.77;3.67;0.0;0.0;5.0;3.0;0.0;0.0;4.43;8.0;4.43;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"ID0928920";"01/02/2005";"PACK_C";"Male";34.0;"Married";"Owner";"Highschool";"Labourer";"15_30k";76.72;41.22;117.85;84.0;91.0;35.0;107.67;14.22;140.7;161.0;267.33;62.0;48.07;36.03;43.5;38.0;60.0;27.0;59.08;18.47;114.08;114.0;192.82;43.0;52.9;66.8;80.17;45.0;63.0;51.0;86.82;15.27;146.75;132.0;249.32;61.0;162.58;51.83;147.95;75.0;124.0;47.0;103.38;10.0;322.45;214.0;435.28;62.0
"ID0950758";"12/11/2004";"PACK_X";"Male";25.0;"Married";"Owner";"Highschool";"Labourer";"15_30k";4.65;0.0;0.0;0.0;7.0;0.0;4.65;0.0;0.0;6.0;4.65;1.0;1.42;0.0;0.0;0.0;2.0;0.0;1.42;0.0;0.0;2.0;1.42;0.0;5.53;0.0;0.0;1.0;4.0;2.0;4.03;1.5;0.0;3.0;5.53;4.0;1.08;0.25;6.83;3.0;5.0;2.0;6.83;0.9;0.43;6.0;8.17;4.0
"ID0951643";"01/17/2005";"PACK_B";"Female";72.0;"Widow";"Owner";"Highschool";"Labourer";"Below_15k";6.6;24.48;2.38;4.0;8.0;22.0;26.63;0.0;6.83;15.0;10.2;2.0;11.2;6.68;1.07;2.0;12.0;5.0;10.88;0.0;8.07;18.0;18.85;0.0;27.33;0.3;16.47;6.0;17.0;1.0;17.0;0.0;27.1;24.0;44.1;0.0;24.42;6.7;1.82;5.0;18.0;4.0;26.98;0.0;7.25;29.0;34.23;0.0
"ID0952164";"04/18/2005";"PACK_Z";"Male";23.0;"Married";"Other";"Highschool";"Labourer";"30_60k";0.67;0.0;0.1;1.0;2.0;0.0;0.77;0.0;0.0;3.0;0.77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"ID0952897";"05/22/2005";"PACK_Z";"Male";20.0;"Single";"Owner";"University";"Public_Employee";"30_60k";14.9;14.42;34.07;47.0;61.0;32.0;60.98;3.45;2.28;86.0;66.73;76.0;2.18;3.77;5.5;10.0;6.0;14.0;15.77;2.23;1.47;19.0;19.47;16.0;37.63;23.5;22.85;30.0;63.0;34.0;84.07;1.38;1.0;87.0;86.45;47.0;3.4;0.0;0.0;0.0;1.0;0.0;3.42;0.0;0.0;2.0;3.42;0.0
"ID0954262";"07/17/2005";"PACK_X";"Male";25.0;"Single";"Owner";"Highschool";"Labourer";"15_30k";0.15;0.0;0.0;0.0;3.0;0.0;0.13;0.0;0.02;3.0;0.15;0.0;0.0;0.17;0.0;0.0;0.0;1.0;0.0;0.0;0.17;1.0;0.17;0.0;0.0;0.0;3.0;3.0;0.0;0.0;3.0;0.0;0.0;1.0;0.65;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"ID0954410";"08/15/2005";"PACK_X";"Male";29.0;"Single";"Owner";"University";"Public_Employee";"15_30k";26.22;11.25;9.78;37.0;76.0;42.0;4.57;3.57;39.12;154.0;47.25;1.0;17.47;14.37;16.97;51.0;64.0;45.0;5.28;1.87;41.65;159.0;48.8;1.0;53.55;41.25;18.07;40.0;118.0;81.0;22.35;0.0;90.52;233.0;112.87;6.0;26.72;8.65;29.65;28.0;62.0;34.0;16.37;0.47;53.8;120.0;70.63;6.0
"ID0955303";"08/15/2005";"PACK_X";"Male";23.0;"Single";"Owner";"Highschool";"Public_Employee";"30_60k";2.15;4.0;4.48;6.0;9.0;6.0;10.12;0.0;0.52;15.0;10.63;6.0;19.13;4.85;20.65;7.0;22.0;4.0;35.03;4.72;4.88;26.0;44.63;7.0;27.57;0.0;0.0;0.0;2.0;0.0;25.57;0.0;2.0;2.0;27.57;0.0;23.28;4.83;6.32;10.0;25.0;7.0;17.43;12.52;5.4;32.0;35.35;10.0
"ID0955858";"11/06/2005";"PACK_Z";"Female";27.0;"Divorced";"Owner";"University";"Public_Employee";"30_60k";20.53;36.32;22.87;54.0;48.0;83.0;44.35;3.02;45.05;178.0;92.6;28.0;14.67;65.38;14.15;28.0;32.0;109.0;40.05;5.95;59.03;148.0;105.42;41.0;18.62;26.9;11.67;28.0;43.0;51.0;32.22;8.03;40.67;109.0;81.33;38.0;23.12;25.58;45.77;57.0;44.0;46.0;71.6;5.78;43.82;138.0;121.5;45.0
"ID1028613";"12/31/2004";"PACK_B";"Male";48.0;"Married";"Owner";"Highschool";"Labourer";"15_30k";14.88;15.87;3.75;26.0;42.0;35.0;3.77;0.1;30.0;53.0;34.5;50.0;9.55;9.13;5.1;33.0;35.0;32.0;8.3;0.0;15.48;41.0;23.78;59.0;13.23;5.9;8.9;35.0;50.0;29.0;7.05;0.0;19.65;53.0;26.77;56.0;21.8;8.47;3.33;50.0;79.0;41.0;1.0;0.0;32.03;66.0;33.6;109.0
"ID1029905";"02/19/2005";"PACK_B";"Male";24.0;"Single";"Family_Member";"Highschool";"Labourer";"15_30k";49.65;12.88;29.48;38.0;73.0;26.0;66.95;0.0;25.07;128.0;92.02;9.0;33.57;26.62;12.97;20.0;48.0;31.0;59.35;0.0;13.8;93.0;73.15;6.0;16.88;2.28;4.67;5.0;25.0;5.0;16.72;0.68;6.43;29.0;23.83;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"ID1050814";"11/06/2004";"PACK_B";"Male";27.0;"Married";"Owner";"University";"Leader";"Over_60k";47.58;50.9;58.02;17.0;24.0;22.0;28.33;52.35;63.05;53.0;156.5;10.0;39.98;18.6;46.58;14.0;25.0;15.0;21.93;47.32;36.03;42.0;105.28;14.0;47.65;119.95;79.88;17.0;28.0;25.0;131.22;56.73;65.48;72.0;253.43;7.0;45.57;68.67;72.83;40.0;42.0;40.0;16.8;51.48;138.92;81.0;208.0;55.0
