target,f_brsame,f_cap,f_fname,f_instantpur,f_landline,f_mname,f_odprot,f_othercard,f_pnid,f_ppce,f_ppoa,f_ptaxid,f_sex,f_tel,f_wscity,f_wsstate,has_persref,customer_id,cat_bsresid,cat_civstatus,cat_occupid,cat_pinconf,cat_residtype,cat_zip1,cat_zip2,cat_zip3,cat_zip4,cat_opstate,cat_dem,num_account,num_age,num_income,num_ndep,num_samejob,num_sameplace,year,month,num_sameplace_1
0.0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1.0,106835,MG,1,222,0,1,3,1,0,3,MG,882,0.0,47.0,222500.0,0.0,204.0,480.0,2009.0,12.0,6.0
0.0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1.0,110274,MG,2,7,0,1,3,1,0,3,MG,882,0.0,47.0,51000.0,0.0,21.0,180.0,2010.0,10.0,5.0
0.0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1.0,1135046,MG,0,514,1,1,3,1,0,3,MG,882,0.0,48.0,93000.0,0.0,264.0,576.0,2009.0,11.0,6.0
0.0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1.0,1177706,MG,1,262,,0,3,1,0,3,MG,882,0.0,41.0,153000.0,0.0,168.0,480.0,2010.0,5.0,6.0
0.0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1.0,1222627,MG,1,717,1,0,3,1,0,3,MG,882,0.0,39.0,162700.0,0.0,96.0,480.0,2009.0,8.0,6.0
1.0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0.0,518374,MG,0,165,,1,3,1,0,3,RJ,882,1.0,18.0,46500.0,0.0,3.0,134.0,2009.0,3.0,4.0
0.0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1.0,1148762,MG,1,713,,1,3,0,8,3,MG,882,0.0,45.0,90000.0,0.0,12.0,24.0,2010.0,6.0,3.0
0.0,1,0,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1.0,126256,MG,1,13,,1,3,0,8,3,MG,882,0.0,35.0,51000.0,0.0,19.0,84.0,2010.0,6.0,4.0
0.0,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1.0,85818,MG,1,262,0,1,3,1,5,2,MG,882,1.0,53.0,200000.0,0.0,384.0,240.0,2009.0,11.0,5.0
0.0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1,0.0,1326037,MG,3,35,,0,3,1,5,2,MG,882,0.0,39.0,76500.0,0.0,36.0,36.0,2010.0,10.0,3.0
0.0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1.0,1357,MG,1,50,,3,3,1,,7,MG,882,0.0,22.0,46500.0,0.0,8.0,24.0,2009.0,2.0,3.0
0.0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,1.0,34526,MG,1,202,,0,3,1,,7,MG,882,0.0,27.0,59100.0,0.0,60.0,30.0,2009.0,12.0,3.0
1.0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1.0,3221,MG,2,50,,1,3,1,,7,MG,882,0.0,39.0,51000.0,0.0,12.0,456.0,2010.0,8.0,6.0
0.0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1.0,643428,MG,0,654,,1,3,1,,7,MG,882,0.0,20.0,51000.0,0.0,5.0,96.0,2010.0,6.0,4.0
0.0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,1.0,1305860,MG,1,165,,0,3,1,,7,MG,882,0.0,41.0,51000.0,0.0,60.0,60.0,2010.0,7.0,4.0
0.0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1.0,130038,MG,1,131,0,1,3,1,,7,MG,882,0.0,54.0,54500.0,0.0,5.0,96.0,2010.0,9.0,4.0
0.0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1.0,63412,MG,0,12,,1,3,0,6,4,MG,882,0.0,27.0,113400.0,0.0,24.0,264.0,2009.0,11.0,5.0
0.0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1.0,206431,MG,0,205,,3,3,0,6,4,MG,882,0.0,30.0,46500.0,1.0,24.0,24.0,2009.0,10.0,3.0
0.0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1.0,128656,MG,0,718,,0,3,1,0,8,MG,882,0.0,38.0,162700.0,0.0,96.0,456.0,2009.0,9.0,6.0
1.0,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1.0,283,MG,1,38,,1,3,0,5,7,MG,882,0.0,38.0,58100.0,0.0,24.0,456.0,2010.0,5.0,6.0
0.0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,1.0,551582,MG,0,706,,0,3,0,5,7,MG,882,0.0,39.0,51000.0,0.0,48.0,36.0,2010.0,12.0,3.0
1.0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0.0,57641,MG,0,100,1,1,3,0,5,7,MG,882,0.0,51.0,81600.0,0.0,96.0,84.0,2010.0,6.0,4.0
0.0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1.0,1235224,MG,1,13,,0,3,0,5,7,MG,882,0.0,64.0,46500.0,0.0,12.0,348.0,2009.0,12.0,5.0
0.0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1.0,200066,MG,1,864,,1,3,1,6,1,MG,882,0.0,30.0,76500.0,0.0,36.0,60.0,2010.0,8.0,4.0
0.0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,1.0,23736,MG,0,712,,1,3,1,6,1,MG,882,0.0,30.0,51000.0,0.0,96.0,240.0,2010.0,8.0,5.0
0.0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1.0,535746,MG,0,65,1,1,3,1,5,4,MG,882,0.0,49.0,51000.0,0.0,12.0,108.0,2010.0,9.0,4.0
0.0,1,1,1,0,0,1,0,0,1,1,0,1,0,1,1,1,1.0,1028460,MG,1,722,,1,3,1,5,4,MG,882,0.0,49.0,139500.0,1.0,348.0,108.0,2009.0,4.0,4.0
0.0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1.0,12611,MG,1,255,,1,3,0,3,1,MG,882,0.0,34.0,127500.0,0.0,120.0,84.0,2010.0,8.0,4.0
0.0,1,0,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1.0,166221,MG,1,50,,1,3,0,5,1,MG,882,0.0,33.0,51000.0,0.0,24.0,24.0,2010.0,7.0,3.0
0.0,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1.0,5670,MG,0,38,,1,3,0,5,1,MG,882,0.0,30.0,46500.0,0.0,72.0,348.0,2009.0,4.0,5.0
1.0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0.0,152602,MG,1,205,,1,3,0,5,1,MG,882,0.0,30.0,51000.0,2.0,6.0,36.0,2010.0,5.0,3.0
1.0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1.0,301216,MG,1,522,,0,3,0,5,1,MG,882,0.0,29.0,95300.0,0.0,48.0,348.0,2010.0,12.0,5.0
1.0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1.0,50810,MG,0,38,,1,3,0,5,1,MG,882,0.0,19.0,46500.0,0.0,7.0,144.0,2009.0,3.0,4.0
0.0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1.0,1003276,MG,1,728,,0,3,0,5,1,MG,882,0.0,55.0,96000.0,0.0,36.0,228.0,2009.0,12.0,5.0
1.0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1.0,1266211,MG,1,863,,1,3,0,5,1,MG,882,0.0,37.0,153000.0,0.0,72.0,120.0,2010.0,7.0,4.0
0.0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,1.0,228770,MG,0,305,,1,3,0,4,2,MG,882,0.0,31.0,102000.0,0.0,48.0,360.0,2010.0,9.0,5.0
0.0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1.0,20365,MG,1,720,,0,3,0,4,1,MG,882,0.0,62.0,93000.0,0.0,240.0,420.0,2009.0,7.0,6.0
0.0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,0,0,1.0,342453,MG,2,100,,0,3,0,5,2,MG,882,0.0,31.0,81600.0,0.0,18.0,336.0,2010.0,12.0,5.0
0.0,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1.0,8722,MG,1,61,,1,3,0,5,2,MG,882,0.0,52.0,46500.0,0.0,48.0,60.0,2009.0,8.0,4.0
0.0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1.0,7283,MG,0,713,,1,3,0,5,2,MG,882,0.0,26.0,60000.0,1.0,24.0,240.0,2010.0,4.0,5.0
0.0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1.0,354732,MG,1,24,,0,3,0,5,2,MG,882,0.0,22.0,57700.0,0.0,36.0,48.0,2009.0,6.0,3.0
0.0,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1.0,44513,MG,0,24,,2,3,0,5,2,MG,882,1.0,21.0,57700.0,0.0,30.0,252.0,2010.0,6.0,5.0
0.0,1,0,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0.0,626074,MG,0,707,,2,3,0,5,2,MG,882,0.0,18.0,50200.0,0.0,8.0,204.0,2009.0,9.0,5.0
0.0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1.0,1083524,MG,0,13,0,1,3,1,0,1,MG,882,0.0,47.0,51000.0,0.0,144.0,576.0,2010.0,6.0,6.0
0.0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1.0,12621,MG,0,34,,0,3,1,0,1,MG,882,0.0,38.0,139500.0,0.0,72.0,456.0,2009.0,5.0,6.0
0.0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1.0,4351,MG,1,38,,1,3,1,6,4,MG,882,0.0,51.0,56000.0,2.0,276.0,240.0,2009.0,12.0,5.0
0.0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0.0,1532,MG,0,218,,2,3,1,5,8,MG,882,0.0,36.0,46500.0,0.0,12.0,240.0,2009.0,4.0,5.0
0.0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1.0,445477,MG,0,15,,2,3,1,0,5,MG,882,0.0,21.0,102000.0,0.0,12.0,252.0,2010.0,7.0,5.0
0.0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1.0,1064860,MG,0,703,1,0,3,1,0,5,MG,882,0.0,49.0,46500.0,0.0,300.0,480.0,2009.0,6.0,6.0
0.0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1.0,1286770,MG,1,50,,4,3,1,0,5,MG,882,0.0,40.0,46500.0,0.0,60.0,480.0,2009.0,12.0,6.0
0.0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0.0,58708,MG,0,725,0,2,3,1,7,4,MG,882,1.0,19.0,71500.0,0.0,24.0,96.0,2009.0,7.0,4.0
0.0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1.0,1152638,MG,1,805,,0,3,1,7,4,MG,882,0.0,39.0,102000.0,0.0,6.0,144.0,2010.0,10.0,4.0
0.0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1.0,6324,MG,0,703,,0,3,1,7,4,MG,882,0.0,61.0,100000.0,0.0,144.0,240.0,2010.0,12.0,5.0
0.0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1.0,244105,MG,2,501,,0,3,1,7,4,MG,882,0.0,40.0,51000.0,0.0,240.0,240.0,2010.0,8.0,5.0
0.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1.0,353067,MG,1,706,,0,3,1,7,4,MG,882,0.0,24.0,51000.0,0.0,17.0,144.0,2010.0,7.0,4.0
0.0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1.0,427065,MG,0,205,0,1,3,1,7,4,MG,882,0.0,52.0,60000.0,0.0,24.0,48.0,2010.0,9.0,3.0
1.0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1.0,540487,MG,1,105,,0,3,1,7,4,MG,882,0.0,29.0,51000.0,0.0,120.0,240.0,2010.0,5.0,5.0
0.0,1,0,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1.0,877030,MG,0,50,,0,3,1,7,4,MG,882,0.0,19.0,51000.0,0.0,36.0,12.0,2010.0,10.0,2.0
0.0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1.0,1114184,MG,2,2,0,1,3,1,7,4,MG,882,0.0,56.0,153000.0,0.0,276.0,360.0,2010.0,6.0,5.0
0.0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1.0,1278476,MG,1,262,,1,3,1,7,4,MG,882,0.0,51.0,153000.0,0.0,72.0,24.0,2010.0,6.0,3.0
1.0,1,0,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1.0,1306140,MG,4,26,,0,3,1,7,4,MG,882,0.0,42.0,76500.0,0.0,24.0,192.0,2010.0,12.0,5.0
0.0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1.0,34064,MG,1,56,,1,3,0,3,3,MG,882,0.0,26.0,46500.0,0.0,48.0,48.0,2009.0,12.0,3.0
1.0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1.0,560667,MG,0,100,,1,3,0,3,3,MG,882,0.0,31.0,81600.0,0.0,6.0,36.0,2010.0,8.0,3.0
0.0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1.0,560672,MG,0,30,,0,3,1,6,5,MG,882,0.0,18.0,69750.0,0.0,14.0,12.0,2009.0,6.0,2.0
0.0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1.0,1154620,MG,0,43,,0,3,1,6,5,MG,882,0.0,40.0,51000.0,0.0,240.0,240.0,2010.0,10.0,5.0
1.0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1.0,417257,MG,0,352,,1,3,1,6,5,MG,882,0.0,25.0,100000.0,0.0,120.0,96.0,2010.0,5.0,4.0
1.0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1.0,46388,MG,1,205,,0,3,1,6,5,MG,882,0.0,24.0,51000.0,0.0,36.0,120.0,2010.0,12.0,4.0
0.0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1.0,100631,MG,1,262,0,1,3,1,6,5,MG,882,0.0,45.0,177800.0,2.0,240.0,240.0,2009.0,11.0,5.0
0.0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1.0,5744,MG,0,351,,1,3,1,8,4,MG,882,0.0,28.0,93000.0,0.0,36.0,324.0,2009.0,10.0,5.0
1.0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,1.0,663358,MG,0,2,,3,3,1,8,4,MG,882,0.0,18.0,51000.0,0.0,3.0,7.0,2010.0,7.0,1.0
0.0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1.0,1152005,MG,1,0,,0,3,1,8,4,MG,882,0.0,43.0,100000.0,0.0,12.0,132.0,2010.0,11.0,4.0
0.0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1.0,177480,MG,1,255,,1,3,1,8,4,MG,882,0.0,32.0,127500.0,0.0,24.0,396.0,2010.0,9.0,5.0
0.0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0.0,103050,MG,1,713,,0,3,1,8,4,MG,882,0.0,52.0,90000.0,0.0,240.0,132.0,2010.0,6.0,4.0
0.0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1.0,1182624,MG,0,853,,0,3,1,8,4,MG,882,0.0,51.0,120000.0,0.0,42.0,492.0,2010.0,12.0,6.0
0.0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1.0,122037,MG,0,702,,1,3,1,8,4,MG,882,0.0,32.0,51000.0,0.0,144.0,72.0,2010.0,1.0,4.0
1.0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1.0,1243556,MG,1,863,,0,3,1,8,4,MG,882,0.0,41.0,153000.0,0.0,84.0,480.0,2010.0,5.0,6.0
0.0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1.0,1266346,MG,1,113,,0,3,1,8,4,MG,882,0.0,37.0,74400.0,0.0,7.0,132.0,2009.0,12.0,4.0
0.0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1.0,1280027,MG,4,263,,0,3,1,3,2,MG,882,0.0,39.0,232500.0,0.0,180.0,468.0,2009.0,5.0,6.0
0.0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,1.0,1106460,MG,1,714,,1,3,1,6,2,MG,882,0.0,43.0,93000.0,2.0,144.0,204.0,2009.0,8.0,5.0
0.0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1.0,1064574,MG,1,211,,0,3,1,1,1,MG,882,0.0,48.0,204000.0,0.0,324.0,240.0,2010.0,7.0,5.0
0.0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1.0,216181,MG,0,205,0,0,3,1,1,1,MG,882,0.0,47.0,51000.0,0.0,120.0,552.0,2010.0,11.0,6.0
0.0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1.0,582243,MG,0,50,,0,3,1,1,1,MG,882,0.0,18.0,51000.0,0.0,8.0,6.0,2010.0,4.0,1.0
1.0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1.0,3112,MG,1,100,,0,3,0,6,6,MG,882,0.0,30.0,46500.0,0.0,120.0,24.0,2009.0,6.0,3.0
1.0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0.0,3416,MG,0,508,4,2,3,0,6,6,MG,882,1.0,28.0,91200.0,0.0,24.0,276.0,2010.0,3.0,5.0
0.0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,1.0,57865,MG,1,65,,1,3,0,6,6,MG,882,0.0,31.0,51000.0,0.0,25.0,360.0,2010.0,10.0,5.0
0.0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,1.0,245612,MG,0,732,,1,3,0,6,6,MG,882,0.0,30.0,51000.0,0.0,13.0,240.0,2010.0,1.0,5.0
1.0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1.0,25002,MG,2,801,,1,3,0,6,6,MG,882,0.0,27.0,69750.0,0.0,18.0,324.0,2009.0,3.0,5.0
0.0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1.0,103767,MG,1,651,,0,3,0,6,6,MG,882,0.0,49.0,51000.0,0.0,30.0,72.0,2010.0,12.0,4.0
1.0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0.0,147118,MG,1,713,0,1,3,1,1,6,MG,882,1.0,33.0,89100.0,3.0,144.0,96.0,2009.0,11.0,4.0
0.0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1.0,470581,MG,0,653,,0,3,1,1,6,MG,882,0.0,21.0,46500.0,0.0,107.0,24.0,2009.0,2.0,3.0
0.0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1.0,54742,MG,1,305,1,0,3,1,1,6,MG,882,0.0,54.0,93000.0,0.0,6.0,48.0,2009.0,7.0,3.0
0.0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1.0,102307,MG,1,138,,0,3,1,1,6,MG,882,0.0,48.0,127500.0,0.0,24.0,120.0,2010.0,6.0,4.0
0.0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1.0,1083357,MG,4,38,,1,3,1,1,6,MG,882,0.0,46.0,46500.0,0.0,6.0,84.0,2009.0,3.0,4.0
0.0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1.0,113374,MG,1,80,,0,3,1,1,6,MG,882,0.0,38.0,93000.0,0.0,204.0,36.0,2009.0,5.0,3.0
1.0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1.0,261518,MG,0,38,,0,3,1,,3,MG,882,0.0,31.0,58100.0,0.0,29.0,132.0,2010.0,5.0,4.0
1.0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0.0,431486,MG,0,2,,0,3,1,,3,MG,882,0.0,18.0,51000.0,0.0,5.0,216.0,2010.0,8.0,5.0
0.0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1.0,11211,MG,0,165,,0,3,1,,3,MG,882,0.0,43.0,46500.0,0.0,48.0,72.0,2009.0,8.0,4.0
0.0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1.0,117556,MG,1,522,,1,3,1,,3,MG,882,1.0,40.0,116250.0,1.0,5.0,264.0,2009.0,5.0,5.0
0.0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1.0,248114,MG,1,63,,0,3,1,1,4,MG,882,0.0,31.0,51000.0,0.0,24.0,372.0,2010.0,5.0,5.0
0.0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1.0,85660,MG,0,131,,1,3,1,1,4,MG,882,0.0,62.0,51000.0,0.0,360.0,480.0,2010.0,2.0,6.0
0.0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1.0,1628,MG,1,262,,0,3,1,,8,MG,882,0.0,31.0,139500.0,0.0,8.0,48.0,2009.0,9.0,3.0
0.0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1.0,270040,MG,0,205,,3,3,1,,8,MG,882,0.0,32.0,46500.0,0.0,48.0,72.0,2009.0,12.0,4.0
0.0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,1.0,354458,MG,0,210,,0,3,1,,8,MG,882,0.0,22.0,139500.0,0.0,12.0,192.0,2009.0,6.0,5.0
1.0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1.0,362721,MG,4,50,,3,3,1,,8,MG,882,1.0,27.0,51000.0,0.0,60.0,36.0,2010.0,8.0,3.0
0.0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0.0,538210,MG,0,2,1,1,3,1,,8,MG,882,0.0,18.0,46500.0,0.0,2.0,216.0,2009.0,11.0,5.0
0.0,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1.0,561164,MG,1,2,,0,3,1,,8,MG,882,0.0,21.0,51000.0,0.0,8.0,12.0,2010.0,11.0,2.0
0.0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1.0,128348,MG,1,806,,0,3,1,,8,MG,882,0.0,33.0,51000.0,0.0,96.0,120.0,2010.0,5.0,4.0
1.0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1.0,61332,MG,0,165,,1,3,1,,,MG,882,1.0,25.0,46500.0,0.0,8.0,12.0,2009.0,4.0,2.0
0.0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1.0,555077,MG,0,33,,0,3,1,,,MG,882,0.0,18.0,69750.0,0.0,3.0,216.0,2009.0,5.0,5.0
0.0,1,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0,1.0,256188,MG,0,131,,1,3,1,,,MG,882,0.0,34.0,62250.0,0.0,84.0,60.0,2009.0,1.0,4.0
1.0,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1.0,67301,MG,1,13,,1,3,1,,,MG,882,0.0,66.0,51000.0,0.0,24.0,36.0,2010.0,4.0,3.0
0.0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1.0,3784,MG,3,13,,0,3,1,,2,MG,882,0.0,69.0,46500.0,0.0,300.0,432.0,2009.0,9.0,6.0
0.0,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1.0,213620,MG,0,713,,0,3,1,,2,MG,882,0.0,30.0,93000.0,0.0,60.0,12.0,2009.0,2.0,2.0
0.0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0.0,446,MG,1,123,,0,3,1,,2,MG,882,0.0,57.0,59100.0,0.0,120.0,480.0,2010.0,11.0,6.0
0.0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,1.0,5774,MG,0,703,,0,3,0,5,8,MG,882,0.0,31.0,80000.0,0.0,36.0,180.0,2010.0,10.0,5.0
0.0,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1.0,300311,MG,1,350,,3,3,0,5,8,MG,882,0.0,28.0,102000.0,0.0,8.0,24.0,2010.0,1.0,3.0
1.0,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,0.0,366665,MG,1,654,,1,3,1,7,7,MG,882,0.0,25.0,51000.0,0.0,6.0,144.0,2010.0,5.0,4.0
1.0,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1.0,7126,MG,1,262,0,0,3,1,7,7,MG,882,0.0,30.0,139500.0,0.0,48.0,156.0,2009.0,7.0,5.0
0.0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1.0,41875,MG,0,654,,0,3,1,7,7,MG,882,0.0,22.0,46500.0,0.0,12.0,48.0,2009.0,7.0,3.0
1.0,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,1.0,2733,MG,0,100,,1,3,0,2,7,MG,882,0.0,33.0,46500.0,0.0,96.0,216.0,2009.0,3.0,5.0
0.0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1.0,343270,MG,0,205,,2,3,1,,5,MG,882,0.0,26.0,51000.0,0.0,10.0,18.0,2010.0,6.0,2.0
0.0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0.0,1333162,MG,1,50,,1,3,1,7,2,MG,882,0.0,51.0,46500.0,0.0,20.0,324.0,2009.0,12.0,5.0
0.0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1.0,41533,MG,0,853,0,1,3,1,7,2,MG,882,1.0,22.0,90000.0,0.0,36.0,12.0,2009.0,10.0,2.0
1.0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1.0,66887,MG,0,13,,1,3,0,2,,MG,882,1.0,18.0,51000.0,0.0,14.0,216.0,2010.0,7.0,5.0
1.0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1.0,1250643,MG,0,702,,2,3,0,2,,MG,882,0.0,35.0,51000.0,0.0,120.0,396.0,2010.0,1.0,5.0
0.0,1,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,1.0,231407,MG,0,222,1,1,3,0,2,,MG,882,1.0,29.0,51000.0,0.0,52.0,240.0,2010.0,2.0,5.0
1.0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1.0,1534,MG,0,165,,1,3,0,6,,MG,882,0.0,36.0,51000.0,0.0,96.0,432.0,2010.0,9.0,6.0
0.0,1,0,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0.0,1182580,MG,1,7,0,1,3,0,6,,MG,882,0.0,37.0,80000.0,1.0,12.0,444.0,2010.0,3.0,6.0
0.0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1.0,1207217,MG,1,110,,0,3,0,6,,MG,882,0.0,40.0,69750.0,0.0,24.0,180.0,2009.0,5.0,5.0
0.0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1.0,351784,MG,0,801,,0,3,0,2,6,MG,882,0.0,24.0,50700.0,0.0,12.0,96.0,2009.0,6.0,4.0
0.0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1.0,33762,MG,1,713,,0,3,1,,1,MG,882,0.0,59.0,90000.0,0.0,41.0,240.0,2010.0,12.0,5.0
1.0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1.0,56032,MG,1,264,,0,3,1,,1,MG,882,0.0,32.0,116200.0,0.0,48.0,36.0,2009.0,9.0,3.0
